MINISTERIO DE DEFENSA NACIONAL,,,,,,,
POLICÍA NACIONAL,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,,,,,,,
GRUPO DE INFORMACION DE CRIMINALIDAD,,,,,,,
DELITO DE HOMICIDIOS ,,,,,,,
PERÍODO DEL 01 DE ENERO AL 31 DE OCTUBRE AÑO 2020,,,,,,,
DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/18/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/19/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/20/2020,FEMENINO,ADULTOS,5
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/20/2020,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/22/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/24/2020,MASCULINO,MENORES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/28/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,SIN EMPLEO DE ARMAS,10/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MONTEBELLO,05467000,SIN EMPLEO DE ARMAS,2/17/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MONTEBELLO,05467000,SIN EMPLEO DE ARMAS,2/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,NARIÑO,05483000,SIN EMPLEO DE ARMAS,5/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,NECHÍ,05495000,SIN EMPLEO DE ARMAS,2/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,NECHÍ,05495000,SIN EMPLEO DE ARMAS,10/3/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,NECOCLÍ,05490000,SIN EMPLEO DE ARMAS,8/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,NECOCLÍ,05490000,SIN EMPLEO DE ARMAS,9/16/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,NECOCLÍ,05490000,SIN EMPLEO DE ARMAS,10/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,PUEBLORRICO,05576000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,PUEBLORRICO,05576000,SIN EMPLEO DE ARMAS,6/15/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,PUEBLORRICO,05576000,SIN EMPLEO DE ARMAS,8/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,05579000,SIN EMPLEO DE ARMAS,2/12/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,PUERTO NARE,05585000,SIN EMPLEO DE ARMAS,7/28/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO TRIUNFO,05591000,SIN EMPLEO DE ARMAS,6/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,PUERTO TRIUNFO,05591000,SIN EMPLEO DE ARMAS,10/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,2/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,3/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,4/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,4/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,5/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,5/13/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,8/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,8/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,8/17/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,SIN EMPLEO DE ARMAS,9/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RETIRO,05607000,SIN EMPLEO DE ARMAS,3/20/2020,MASCULINO,MENORES,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,1/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,2/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,2/2/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,2/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,2/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,3/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,3/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,3/26/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,4/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,5/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,5/8/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,5/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,6/30/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/14/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/16/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/18/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,7/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,8/3/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,9/7/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,9/14/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,9/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,9/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,9/30/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,10/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,10/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,10/15/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,SIN EMPLEO DE ARMAS,10/23/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,1/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,1/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,1/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,1/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,2/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,2/7/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,2/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,4/20/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,6/14/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SABANETA,05631000,SIN EMPLEO DE ARMAS,7/19/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,05642000,SIN EMPLEO DE ARMAS,8/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,05647000,SIN EMPLEO DE ARMAS,1/18/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,05647000,SIN EMPLEO DE ARMAS,2/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN CARLOS,05649000,SIN EMPLEO DE ARMAS,2/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN CARLOS,05649000,SIN EMPLEO DE ARMAS,4/3/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN CARLOS,05649000,SIN EMPLEO DE ARMAS,5/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN CARLOS,05649000,SIN EMPLEO DE ARMAS,8/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN JERÓNIMO,05656000,SIN EMPLEO DE ARMAS,1/8/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN JERÓNIMO,05656000,SIN EMPLEO DE ARMAS,1/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN JERÓNIMO,05656000,SIN EMPLEO DE ARMAS,2/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN JERÓNIMO,05656000,SIN EMPLEO DE ARMAS,3/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,4/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,5/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,6/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,8/8/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,9/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,05660000,SIN EMPLEO DE ARMAS,9/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,1/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,1/30/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,3/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,4/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,5/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,5/6/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,5/8/2020,FEMENINO,MENORES,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,5/18/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,6/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,7/23/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,8/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,8/28/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,SIN EMPLEO DE ARMAS,9/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,SIN EMPLEO DE ARMAS,1/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,SIN EMPLEO DE ARMAS,3/17/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,SIN EMPLEO DE ARMAS,5/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,SIN EMPLEO DE ARMAS,6/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN ROQUE,05670000,SIN EMPLEO DE ARMAS,4/7/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN VICENTE,05674000,SIN EMPLEO DE ARMAS,5/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN VICENTE,05674000,SIN EMPLEO DE ARMAS,5/19/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,SIN EMPLEO DE ARMAS,2/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,SIN EMPLEO DE ARMAS,3/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,SIN EMPLEO DE ARMAS,4/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,SIN EMPLEO DE ARMAS,6/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,SIN EMPLEO DE ARMAS,9/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,1/26/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,2/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,2/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,8/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,8/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,8/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,10/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,10/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,1/1/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,3/8/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,4/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,5/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,7/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,7/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,SIN EMPLEO DE ARMAS,10/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SANTO DOMINGO,05690000,SIN EMPLEO DE ARMAS,8/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,1/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,2/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,2/12/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/8/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,3/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,5/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,5/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,6/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,6/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,6/30/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,7/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,7/17/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,7/20/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,7/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,9/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,9/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,9/20/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,10/6/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,10/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,SIN EMPLEO DE ARMAS,10/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,1/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,1/8/2020,FEMENINO,MENORES,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,1/8/2020,MASCULINO,MENORES,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,5/8/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,7/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,7/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,8/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,10/14/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,SONSON,05756000,SIN EMPLEO DE ARMAS,10/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SOPETRÁN,05761000,SIN EMPLEO DE ARMAS,6/14/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,SOPETRÁN,05761000,SIN EMPLEO DE ARMAS,10/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TÁMESIS,05789000,SIN EMPLEO DE ARMAS,3/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TÁMESIS,05789000,SIN EMPLEO DE ARMAS,9/20/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,SIN EMPLEO DE ARMAS,3/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,SIN EMPLEO DE ARMAS,4/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TARSO,05792000,SIN EMPLEO DE ARMAS,9/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TITIRIBÍ,05809000,SIN EMPLEO DE ARMAS,1/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TITIRIBÍ,05809000,SIN EMPLEO DE ARMAS,2/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TOLEDO,05819000,SIN EMPLEO DE ARMAS,4/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,TOLEDO,05819000,SIN EMPLEO DE ARMAS,6/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,URRAO,05847000,SIN EMPLEO DE ARMAS,3/18/2020,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,URRAO,05847000,SIN EMPLEO DE ARMAS,5/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,URRAO,05847000,SIN EMPLEO DE ARMAS,10/24/2020,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,VALDIVIA,05854000,SIN EMPLEO DE ARMAS,10/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,05854000,SIN EMPLEO DE ARMAS,10/1/2020,MASCULINO,MENORES,1
ANTIOQUIA,VALPARAÍSO,05856000,SIN EMPLEO DE ARMAS,1/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,1/25/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,2/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,3/27/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,7/6/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,7/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,8/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,9/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,9/20/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,9/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,SIN EMPLEO DE ARMAS,9/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VENECIA,05861000,SIN EMPLEO DE ARMAS,1/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VENECIA,05861000,SIN EMPLEO DE ARMAS,3/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VENECIA,05861000,SIN EMPLEO DE ARMAS,5/9/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,VENECIA,05861000,SIN EMPLEO DE ARMAS,10/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,1/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,4/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,4/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,4/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,4/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,5/13/2020,FEMENINO,MENORES,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,5/13/2020,MASCULINO,MENORES,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,7/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,SIN EMPLEO DE ARMAS,10/12/2020,FEMENINO,ADULTOS,1
